Datetime,CPU,RSS,VMSize,Read,Write,Annotation,,,
2022-08-11 12-06-12,1232.383451,37933588480,45725073408,4096,4096,,,,
2022-08-11 12-06-16,1022.634785,38016249856,45822337024,4096,4096,,,,
2022-08-11 12-06-20,1005.477068,38016258048,45834944512,4096,4096,,,,
2022-08-11 12-06-23,1035.561181,38044176384,45869109248,4096,4096,,,,
2022-08-11 12-06-27,1010.739516,38045974528,45870817280,4096,4096,,,,
2022-08-11 12-06-30,1016.174499,38045798400,45872918528,4096,4096,,,,
2022-08-11 12-06-34,1216.257983,38017888256,45809418240,4096,4096,,,,
2022-08-11 12-06-38,1254.76508,38018756608,45827125248,4096,4096,,,,
2022-08-11 12-06-41,998.7773943,37990330368,45804924928,4096,4096,,,,
2022-08-11 12-06-45,904.5258891,38019080192,45842059264,4096,4096,,,,
2022-08-11 12-06-48,955.07069,38019149824,45848363008,0,0,,,,
2022-08-11 12-06-52,946.0152952,38046187520,45873627136,0,0,,,,
2022-08-11 12-06-55,938.1557565,38047809536,45876895744,0,0,,,,
2022-08-11 12-06-59,914.3296197,38047326208,45874794496,0,0,,,,
2022-08-11 12-07-03,1041.132308,38047535104,45839073280,0,4096,,,,
2022-08-11 12-07-06,1084.940695,38047588352,45855883264,0,0,,,,
2022-08-11 12-07-10,900.9490868,37962375168,45776740352,0,0,,,,
2022-08-11 12-07-13,855.501736,37989621760,45812838400,0,0,,,,
2022-08-11 12-07-17,1144.944321,37934698496,45761429504,0,0,,,,
2022-08-11 12-07-20,1142.993993,37988614144,45818535936,0,0,,,,
2022-08-11 12-07-24,1075.190887,38017167360,45842161664,0,0,,,,
2022-08-11 12-07-27,935.5504491,38044901376,45872427008,0,0,,,,
2022-08-11 12-07-31,1053.257068,38045442048,45837160448,0,0,,,,
2022-08-11 12-07-34,789.6585785,38045679616,45853970432,0,4096,,,,
2022-08-11 12-07-38,1241.435897,38018371584,45810208768,0,0,,,,
2022-08-11 12-07-42,967.4068498,37962412032,45771063296,0,0,,,,
2022-08-11 12-07-45,1108.030199,38019080192,45843881984,0,0,,,,
2022-08-11 12-07-49,933.6503354,38019252224,45845983232,0,0,,,,
2022-08-11 12-07-52,971.7112099,37990486016,45817057280,0,0,,,,
2022-08-11 12-07-56,965.2239684,38017179648,45846757376,0,0,,,,
2022-08-11 12-07-59,1137.837729,37935730688,45760356352,0,0,,,,
2022-08-11 12-08-03,1274.766355,37990850560,45822509056,0,0,,,,
2022-08-11 12-08-07,1033.252217,38019551232,45846450176,0,4096,,,,
2022-08-11 12-08-10,1176.520453,37935284224,45764046848,0,0,,,,
2022-08-11 12-08-14,1079.741999,38017884160,45842911232,0,0,,,,
2022-08-11 12-08-18,1039.292763,38046425088,45875216384,0,0,,,,
2022-08-11 12-08-21,1182.490723,37934411776,45726101504,0,0,,,,
2022-08-11 12-08-25,1883.511838,37989826560,45802307584,0,0,,,,
2022-08-11 12-08-29,1058.507634,38017908736,45840887808,0,0,,,,
2022-08-11 12-08-33,899.9577167,38018351104,45847191552,8192,8192,,,,
2022-08-11 12-08-36,810.4591946,38017949696,45847191552,4096,4096,,,,
2022-08-11 12-08-39,880.5109644,37906833408,45733793792,4096,4096,,,,
2022-08-11 12-08-43,1211.539537,38017380352,45846556672,4096,4096,,,,
2022-08-11 12-08-47,1239.349194,38045507584,45837070336,4096,4096,,,,
2022-08-11 12-08-50,1215.609213,37934665728,45726412800,4096,4096,,,,
2022-08-11 12-08-54,1104.979354,37990326272,45792653312,4096,4096,,,,
2022-08-11 12-08-58,1101.53417,37961785344,45767864320,4096,4096,,,,
2022-08-11 12-09-01,1263.450996,38072401920,45885669376,4096,4096,,,,
2022-08-11 12-09-05,1126.275778,37934686208,45751328768,4096,4096,,,,
2022-08-11 12-09-09,1101.48852,37989703680,45815513088,4096,4096,,,,
2022-08-11 12-09-12,1023.529895,37907062784,45738008576,4096,4096,,,,
2022-08-11 12-09-16,1214.742999,38016393216,45808144384,4096,4096,,,,
2022-08-11 12-09-20,1802.447195,38072455168,45878861824,4096,4096,,,,
2022-08-11 12-09-24,938.0396782,38072885248,45883064320,4096,4096,,,,
2022-08-11 12-09-27,1060.858906,38018211840,45838766080,4096,4096,,,,
2022-08-11 12-09-31,896.4973285,38017855488,45845069824,4096,4096,,,,
2022-08-11 12-09-34,901.6336696,38045114368,45872349184,4096,4096,,,,
2022-08-11 12-09-38,872.4776823,38045577216,45872504832,4096,4096,,,,
2022-08-11 12-09-41,1254.124685,38045487104,45874606080,4096,4096,,,,
2022-08-11 12-09-45,1364.175782,38018228224,45810180096,4096,4096,,,,
2022-08-11 12-09-49,947.8926558,37962461184,45770661888,4096,4096,,,,
2022-08-11 12-09-52,862.5317743,38046908416,45859102720,4096,4096,,,,
2022-08-11 12-09-56,817.8264403,38046511104,45863305216,4096,4096,,,,
2022-08-11 12-09-59,1132.09622,38073421824,45896151040,4096,4096,,,,
2022-08-11 12-10-03,856.3175676,38073421824,45900353536,4096,4096,,,,
2022-08-11 12-10-06,930.8299731,37935063040,45761835008,0,0,,,,
2022-08-11 12-10-10,1411.492321,38018412544,45843357696,0,0,,,,
2022-08-11 12-10-14,875.4551214,37934055424,45761507328,0,0,,,,
2022-08-11 12-10-18,1614.025287,38018166784,45847506944,0,4096,,,,
2022-08-11 12-10-21,911.8741416,38018301952,45843304448,0,0,,,,
2022-08-11 12-10-25,1015.863065,38018260992,45847506944,0,0,,,,
2022-08-11 12-10-28,969.8904121,37933735936,45761200128,0,0,,,,
2022-08-11 12-10-32,1038.379879,38018613248,45847367680,0,0,,,,
2022-08-11 12-10-35,907.2531508,37906862080,45733761024,0,0,,,,
2022-08-11 12-10-39,1247.728431,37962506240,45789536256,0,0,,,,
2022-08-11 12-10-43,1083.699649,37961830400,45791371264,0,0,,,,
2022-08-11 12-10-46,1158.404081,38046281728,45875277824,0,0,,,,
2022-08-11 12-10-50,1084.924623,37934682112,45726285824,0,4096,,,,
2022-08-11 12-10-54,1118.889206,37989572608,45796093952,0,0,,,,
2022-08-11 12-10-57,841.5482439,38017531904,45834371072,0,0,,,,
2022-08-11 12-11-01,875.9674134,38045499392,45864583168,0,0,,,,
2022-08-11 12-11-04,1174.97005,37961928704,45787291648,0,0,,,,
2022-08-11 12-11-08,1038.881049,37989072896,45818900480,0,0,,,,
2022-08-11 12-11-12,1699.450451,38017802240,45809983488,0,0,,,,
2022-08-11 12-11-15,858.0232804,38018936832,45825261568,0,0,,,,
2022-08-11 12-11-19,1046.756345,37933871104,45751296000,0,0,,,,
2022-08-11 12-11-23,1010.037144,37989679104,45812953088,0,4096,,,,
2022-08-11 12-11-26,908.9519009,38018310144,45843611648,0,0,,,,
2022-08-11 12-11-30,1037.783417,38018904064,45848043520,0,0,,,,
2022-08-11 12-11-33,1145.234025,37961859072,45753913344,0,0,,,,
2022-08-11 12-11-37,1024.899135,38073774080,45882863616,0,0,,,,
2022-08-11 12-11-40,851.6271749,38074765312,45889167360,0,0,,,,
2022-08-11 12-11-44,932.0203678,38074703872,45893369856,0,0,,,,
2022-08-11 12-11-47,870.0055129,37989588992,45812609024,0,0,,,,
2022-08-11 12-11-51,933.7304917,38018727936,45845602304,0,0,,,,
2022-08-11 12-11-54,978.0918728,37907124224,45729665024,0,4096,,,,
2022-08-11 12-11-58,1117.729003,37962612736,45789634560,0,0,,,,
2022-08-11 12-12-01,1004.606606,37934030848,45763395584,8192,8192,,,,
2022-08-11 12-12-05,1128.767123,38017990656,45844713472,4096,4096,,,,
2022-08-11 12-12-09,1466.931814,37934624768,45765509120,4096,4096,,,,
2022-08-11 12-12-13,1155.061768,37961916416,45753462784,4096,4096,,,,
2022-08-11 12-12-16,978.4542932,37961392128,45763674112,4096,4096,,,,
2022-08-11 12-12-20,996.1405984,38045093888,45853204480,4096,4096,,,,
2022-08-11 12-12-23,1239.65828,37934534656,45726240768,4096,4096,,,,
2022-08-11 12-12-27,977.8019223,37989892096,45800841216,4096,4096,,,,
2022-08-11 12-12-31,1046.514457,38047649792,45864124416,4096,4096,,,,
2022-08-11 12-12-34,794.7975883,38047453184,45868326912,4096,4096,,,,
2022-08-11 12-12-37,830.1767299,38047592448,45874630656,4096,4096,,,,
2022-08-11 12-12-41,1052.211991,37934657536,45726416896,4096,4096,,,,
2022-08-11 12-12-45,1059.146616,38019231744,45827584000,4096,4096,,,,
2022-08-11 12-12-48,823.893243,37935280128,45749506048,4096,4096,,,,
2022-08-11 12-12-52,1075.624771,37963337728,45786042368,4096,4096,,,,
2022-08-11 12-12-55,988.1635345,37934850048,45763969024,4096,4096,,,,
2022-08-11 12-12-59,1023.652893,37990019072,45815590912,4096,4096,,,,
2022-08-11 12-13-02,909.4863332,37962338304,45791498240,4096,4096,,,,
2022-08-11 12-13-06,1403.676923,38044590080,45876350976,4096,4096,,,,
2022-08-11 12-13-10,1035.349412,37906767872,45698068480,4096,4096,,,,
2022-08-11 12-13-14,1380.183892,37963300864,45767008256,4096,4096,,,,
2022-08-11 12-13-17,1016.368095,37962215424,45779087360,4096,4096,,,,
2022-08-11 12-13-21,983.8106274,38018478080,45843255296,4096,4096,,,,
2022-08-11 12-13-24,1019.222292,38018502656,45847457792,4096,4096,,,,
2022-08-11 12-13-28,956.8243243,37960843264,45788409856,0,0,,,,
2022-08-11 12-13-31,990.3428971,38045880320,45876944896,0,4096,,,,
2022-08-11 12-13-35,1115.390893,38045462528,45837021184,0,0,,,,
2022-08-11 12-13-38,934.8404588,37962682368,45764460544,0,0,,,,
2022-08-11 12-13-42,852.7114406,37961363456,45772328960,0,0,,,,
2022-08-11 12-13-45,932.9642213,38046031872,45860339712,0,0,,,,
2022-08-11 12-13-49,890.6517026,38045896704,45868744704,0,0,,,,
2022-08-11 12-13-52,974.5816296,38045945856,45872947200,0,0,,,,
2022-08-11 12-13-56,983.0171485,38073065472,45902114816,0,0,,,,
2022-08-11 12-14-00,1833.526176,38016737280,45808459776,0,0,,,,
2022-08-11 12-14-04,1184.056701,38073991168,45880135680,0,4096,,,,
2022-08-11 12-14-07,930.8862351,37934985216,45751480320,0,0,,,,
2022-08-11 12-14-11,944.6365023,37989707776,45810524160,0,0,,,,
2022-08-11 12-14-14,1271.24278,38046183424,45870776320,0,0,,,,
2022-08-11 12-14-18,1077.15666,37935042560,45726646272,0,0,,,,
2022-08-11 12-14-22,1002.752105,37990072320,45798965248,0,0,,,,
2022-08-11 12-14-25,987.5659288,38018134016,45833117696,0,0,,,,
2022-08-11 12-14-29,825.4318577,38018682880,45839421440,0,0,,,,
2022-08-11 12-14-32,816.9376117,37990158336,45813567488,0,0,,,,
2022-08-11 12-14-36,981.2364966,37990891520,45819871232,0,4096,,,,
2022-08-11 12-14-39,1044.714579,37962141696,45789171712,0,0,,,,
2022-08-11 12-14-43,1076.983318,38073139200,45865730048,0,0,,,,
2022-08-11 12-14-46,1158.107134,37934706688,45741170688,0,0,,,,
2022-08-11 12-14-50,1047.856907,37989711872,45809160192,0,0,,,,
2022-08-11 12-14-54,1034.119601,38017724416,45845426176,0,0,,,,
2022-08-11 12-14-57,1298.810642,38046277632,45871370240,0,0,,,,
2022-08-11 12-15-01,901.1180756,37990137856,45817556992,0,0,,,,
2022-08-11 12-15-04,869.1404097,37990715392,45817556992,0,0,,,,
2022-08-11 12-15-08,893.758739,38018486272,45847617536,0,4096,,,,
2022-08-11 12-15-11,889.2174356,37962207232,45789532160,0,0,,,,
2022-08-11 12-15-15,1108.584024,37933490176,45725429760,0,0,,,,
2022-08-11 12-15-18,1034.606038,38018703360,45828788224,0,0,,,,
2022-08-11 12-15-22,870.7700059,38018748416,45835251712,0,0,,,,
2022-08-11 12-15-25,1071.959807,38045937664,45870895104,0,0,,,,
2022-08-11 12-15-29,865.6326807,38046302208,45873147904,8192,8192,,,,
2022-08-11 12-15-32,912.361809,38046851072,45877944320,4096,4096,,,,
2022-08-11 12-15-36,1135.839196,37934403584,45726396416,4096,4096,,,,
2022-08-11 12-15-40,1066.214671,37990129664,45796532224,4096,4096,,,,
2022-08-11 12-15-43,1014.020381,38075572224,45888233472,4096,4096,,,,
2022-08-11 12-15-47,956.7966805,38075899904,45892435968,4096,4096,,,,
2022-08-11 12-15-50,865.6965365,38075850752,45896638464,4096,4096,,,,
2022-08-11 12-15-54,791.7209462,38075981824,45900840960,4096,4096,,,,
2022-08-11 12-15-57,789.6397942,38075813888,45907144704,4096,4096,,,,
2022-08-11 12-16-01,1394.559121,37935497216,45726765056,4096,4096,,,,
2022-08-11 12-16-05,1086.462527,37990273024,45799129088,4096,4096,,,,
2022-08-11 12-16-08,903.4541288,38018334720,45833261056,4096,4096,,,,
2022-08-11 12-16-11,910.8998302,38018887680,45837463552,4096,4096,,,,
2022-08-11 12-16-15,992.453769,37990625280,45815300096,4096,4096,,,,
2022-08-11 12-16-18,823.8687392,37990748160,45819502592,4096,4096,,,,
2022-08-11 12-16-22,1186.519002,38073798656,45900529664,4096,4096,,,,
2022-08-11 12-16-26,1064.724624,38073786368,45902630912,4096,4096,,,,
2022-08-11 12-16-29,946.3390171,38073589760,45902630912,4096,4096,,,,
2022-08-11 12-16-33,1079.581323,37989470208,45780979712,4096,4096,,,,
2022-08-11 12-16-36,875.4241232,37934833664,45743292416,0,0,,,,
2022-08-11 12-16-40,1066.136751,38020009984,45836673024,4096,4096,,,,
2022-08-11 12-16-43,1009.306758,38020210688,45842976768,4096,4096,,,,
2022-08-11 12-16-48,1693.8067,38046904320,45839319040,0,0,,,,
2022-08-11 12-16-51,1035.947467,37989912576,45794148352,0,0,,,,
2022-08-11 12-16-55,1011.254915,38075584512,45886001152,0,0,,,,
2022-08-11 12-16-58,1050.283116,38075748352,45892304896,0,0,,,,
2022-08-11 12-17-02,959.5654188,38075662336,45896507392,0,0,,,,
2022-08-11 12-17-05,1059.102346,38075564032,45900709888,0,0,,,,
2022-08-11 12-17-09,813.0307719,38075523072,45900709888,0,0,,,,
2022-08-11 12-17-12,1032.647215,37934505984,45726306304,0,0,,,,
2022-08-11 12-17-16,923.4815595,37990211584,45796769792,0,4096,,,,
2022-08-11 12-17-19,936.7201276,37906907136,45719113728,0,0,,,,
2022-08-11 12-17-23,1076.458588,37962428416,45779267584,0,0,,,,
2022-08-11 12-17-27,1181.056966,37962338304,45783183360,0,0,,,,
2022-08-11 12-17-30,1002.510801,38046683136,45871476736,0,0,,,,
2022-08-11 12-17-34,924.4418183,38046023680,45873577984,0,0,,,,
2022-08-11 12-17-37,807.1775637,38046687232,45875679232,0,0,,,,
2022-08-11 12-17-41,962.4641476,38073720832,45902639104,0,0,,,,
2022-08-11 12-17-44,1099.579152,37963051008,45787852800,0,0,,,,
2022-08-11 12-17-48,1056.706502,38074134528,45904011264,0,4096,,,,
2022-08-11 12-17-52,937.2813366,37935267840,45727227904,0,0,,,,
2022-08-11 12-17-55,1040.952615,37990567936,45793239040,0,0,,,,
2022-08-11 12-17-59,970.575693,37991448576,45801644032,0,0,,,,
2022-08-11 12-18-02,959.459011,38018744320,45833404416,0,0,,,,
2022-08-11 12-18-06,949.1784232,37935140864,45755568128,0,0,,,,
2022-08-11 12-18-09,872.9187732,37989904384,45815586816,0,0,,,,
2022-08-11 12-18-13,1005.251142,38075162624,45904424960,0,0,,,,
2022-08-11 12-18-16,929.2705448,38075568128,45900222464,0,0,,,,
2022-08-11 12-18-20,863.0140453,38075551744,45900222464,0,4096,,,,
2022-08-11 12-18-23,892.1074727,38018076672,45847048192,0,0,,,,
2022-08-11 12-18-27,1014.175439,37934993408,45761716224,0,0,,,,
2022-08-11 12-18-31,1035.294118,37962887168,45793914880,0,0,,,,
2022-08-11 12-18-34,977.533608,37934112768,45765640192,0,0,,,,
2022-08-11 12-18-38,1160.342152,37988540416,45780865024,0,0,,,,
2022-08-11 12-18-42,1456.07858,38045913088,45856055296,0,0,,,,
2022-08-11 12-18-45,1188.075371,37935382528,45727002624,0,0,,,,
2022-08-11 12-18-49,1054.319575,37990645760,45799325696,0,0,,,,
2022-08-11 12-18-53,935.8393494,38048485376,45867225088,0,4096,,,,
2022-08-11 12-18-56,1023.864423,38048587776,45873528832,8192,8192,,,,
2022-08-11 12-19-00,914.6656438,38048264192,45875630080,4096,4096,,,,
2022-08-11 12-19-03,993.2078594,38048649216,45877731328,4096,4096,,,,
2022-08-11 12-19-07,953.3927233,38074060800,45905838080,4096,4096,,,,
2022-08-11 12-19-10,1068.065746,38018392064,45809799168,4096,4096,,,,
2022-08-11 12-19-14,1058.015575,38048096256,45854121984,4096,4096,,,,
2022-08-11 12-19-17,893.2191109,38047899648,45862526976,4096,4096,,,,
2022-08-11 12-19-21,889.2706042,38048120832,45866729472,4096,4096,,,,
2022-08-11 12-19-24,900.7702993,38017306624,45844226048,4096,4096,,,,
2022-08-11 12-19-28,879.7396257,38017359872,45846327296,4096,4096,,,,
2022-08-11 12-19-31,1131.404959,38072328192,45901533184,4096,4096,,,,
2022-08-11 12-19-35,1535.401964,38072057856,45863710720,4096,4096,,,,
2022-08-11 12-19-39,1063.676247,38016638976,45823172608,4096,4096,,,,
2022-08-11 12-19-42,906.5330864,38044897280,45857955840,4096,4096,,,,
2022-08-11 12-19-46,1028.420966,37989412864,45781614592,4096,4096,,,,
2022-08-11 12-19-50,994.2876149,38017470464,45826240512,4096,4096,,,,
2022-08-11 12-19-53,941.3662079,37989228544,45804314624,4096,4096,,,,
2022-08-11 12-19-57,925.3572784,37989814272,45808517120,4096,4096,,,,
2022-08-11 12-20-00,1408.044043,38046572544,45873451008,4096,4096,,,,
2022-08-11 12-20-04,944.681921,38046281728,45873451008,0,0,,,,
2022-08-11 12-20-07,1032.056738,38046384128,45873451008,0,0,,,,
2022-08-11 12-20-11,1277.359902,37934415872,45725876224,0,0,,,,
2022-08-11 12-20-15,1041.032364,38018777088,45826867200,0,0,,,,
2022-08-11 12-20-18,957.3273867,38018658304,45833170944,0,0,,,,
2022-08-11 12-20-22,881.4234875,38046674944,45865574400,0,0,,,,
2022-08-11 12-20-25,832.6947857,38046953472,45873979392,0,0,,,,
2022-08-11 12-20-29,896.1018163,38047199232,45878181888,0,4096,,,,
2022-08-11 12-20-32,989.5804975,37934706688,45726609408,0,0,,,,
2022-08-11 12-20-36,1163.428295,38018666496,45824880640,0,0,,,,
2022-08-11 12-20-39,776.751756,38018871296,45829316608,0,0,,,,
2022-08-11 12-20-43,823.5889084,37962141696,45777240064,0,0,,,,
2022-08-11 12-20-46,926.0290049,37989982208,45811142656,0,0,,,,
2022-08-11 12-20-50,1049.592723,37990383616,45815345152,0,0,,,,
2022-08-11 12-20-54,1175.689454,38045794304,45874614272,0,0,,,,
2022-08-11 12-20-57,1234.559722,37934333952,45725954048,0,0,,,,
2022-08-11 12-21-01,966.4141204,38018568192,45822828544,0,4096,,,,
2022-08-11 12-21-04,931.6886785,38018600960,45835436032,0,0,,,,
2022-08-11 12-21-08,883.0567611,38018699264,45839638528,0,0,,,,
2022-08-11 12-21-11,927.5958684,38074118144,45899042816,0,0,,,,
2022-08-11 12-21-15,793.3771986,37934895104,45759705088,0,0,,,,
2022-08-11 12-21-18,1127.328615,37963001856,45794115584,0,0,,,,
2022-08-11 12-21-22,1155.128205,37933830144,45725769728,0,0,,,,
2022-08-11 12-21-26,960.343176,38019112960,45821087744,0,0,,,,
2022-08-11 12-21-29,945.0954022,38019055616,45831593984,0,0,,,,
2022-08-11 12-21-33,886.8817929,38046433280,45870002176,0,4096,,,,
2022-08-11 12-21-36,850.8658744,37990535168,45820129280,0,0,,,,
2022-08-11 12-21-40,967.4751295,38019604480,45811130368,0,0,,,,
2022-08-11 12-21-43,1210.782183,37962743808,45771800576,0,0,,,,
2022-08-11 12-21-47,1240.873976,38048567296,45864857600,0,0,,,,
2022-08-11 12-21-51,859.8934129,38048239616,45866958848,0,0,,,,
2022-08-11 12-21-54,1206.739251,38017556480,45840105472,0,0,,,,
2022-08-11 12-21-58,955.7996955,38017699840,45844901888,0,0,,,,
2022-08-11 12-22-01,996.6343364,38018756608,45847764992,0,0,,,,
2022-08-11 12-22-05,939.9221274,38046674944,45871542272,0,4096,,,,
2022-08-11 12-22-08,986.0613435,38046785536,45875744768,0,0,,,,
2022-08-11 12-22-12,902.1663231,38046666752,45873643520,0,0,,,,
2022-08-11 12-22-15,877.1765507,38046662656,45873643520,0,0,,,,
2022-08-11 12-22-19,1179.990426,37934481408,45726199808,0,0,,,,
2022-08-11 12-22-23,988.6386057,38019043328,45821276160,8192,8192,,,,
2022-08-11 12-22-26,1090.349126,37935120384,45745209344,4096,4096,,,,
2022-08-11 12-22-30,1275.827686,37962899456,45781721088,4096,4096,,,,
2022-08-11 12-22-34,1066.721051,38018797568,45842026496,4096,4096,,,,
2022-08-11 12-22-37,1098.081836,37989646336,45817782272,4096,4096,,,,
2022-08-11 12-22-41,934.4911896,37990891520,45819883520,4096,4096,,,,
2022-08-11 12-22-44,1003.672316,38017695744,45847277568,4096,4096,,,,
2022-08-11 12-22-48,963.3168543,37906636800,45731717120,4096,4096,,,,
2022-08-11 12-22-51,1017.349478,38018129920,45844955136,4096,4096,,,,
2022-08-11 12-22-55,904.4250754,38046584832,45875707904,4096,4096,,,,
2022-08-11 12-22-58,877.6334776,37962936320,45789974528,4096,4096,,,,
2022-08-11 12-23-02,1031.677508,37989982208,45817225216,0,0,,,,
2022-08-11 12-23-06,1157.904,38074208256,45904232448,4096,4096,,,,
2022-08-11 12-23-09,1032.107579,38075408384,45904232448,4096,4096,,,,
2022-08-11 12-23-13,1020.027977,38075080704,45902131200,4096,4096,,,,
2022-08-11 12-23-16,918.1568146,38075260928,45904232448,4096,4096,,,,
2022-08-11 12-23-20,980.6247133,37990359040,45810872320,4096,4096,,,,
2022-08-11 12-23-23,1050.081619,38047342592,45872136192,0,0,,,,
2022-08-11 12-23-27,1305.183862,37935669248,45727051776,0,0,,,,
2022-08-11 12-23-31,1047.989878,37991727104,45799923712,0,0,,,,
2022-08-11 12-23-34,872.5483485,37991583744,45806227456,0,0,,,,
2022-08-11 12-23-38,783.4034154,38018072576,45837955072,0,0,,,,
2022-08-11 12-23-41,884.3554762,38019325952,45842157568,0,4096,,,,
2022-08-11 12-23-44,879.9222415,38046773248,45876072448,0,0,,,,
2022-08-11 12-23-48,883.7982196,38046793728,45878173696,0,0,,,,
